,timestamp,turbine_id,sensor,rpm,kw,measurement,dF,site,fft.tracked.HSS1_28Hz.max,fft.tracked.HSS2_56Hz.max,fft.tracked.HSS3_84Hz.max,fft.tracked.HSS1_28Hz.sum,fft.tracked.HSS2_56Hz.sum,fft.tracked.HSS3_84Hz.sum,fft.tracked.random1_40Hz.max,fft.tracked.random2_80Hz.max,fft.tracked.F1011_101Hz.max
124,2016-01-15 17:50:05,T001,SENSOR 6,1673,1450,fft_100,0.125,Carland Cross RP,0.096309856,0.09029049,0.06621303,1.7335773,0.93902105,1.119602,0.084271125,0.072232395,0.06621303
125,2016-01-15 17:50:05,T001,SENSOR 6,1673,1450,fft_400,0.5,Carland Cross RP,0.096309856,0.07825176,0.054174293,0.58387846,0.46951056,0.3732007,0.06621303,0.072232395,0.07825176
126,2016-01-15 18:16:02,T001,SENSOR 6,1672,1577,fft_4000,1.25,Carland Cross RP,0.108348586,0.09029049,0.072232395,0.42135563,0.3551426,0.28892958,0.072232395,0.072232395,0.06621303
127,2016-01-15 18:16:02,T001,SENSOR 6,1672,1577,fft_100,0.125,Carland Cross RP,0.072232395,0.072232395,0.06621303,1.3182412,1.1256214,1.2219313,0.09029049,0.084271125,0.048154928
128,2016-01-15 18:16:02,T001,SENSOR 6,1672,1577,fft_400,0.5,Carland Cross RP,0.09029049,0.060193658,0.084271125,0.48756865,0.37922007,0.3069877,0.060193658,0.06621303,0.060193658
129,2016-01-15 22:49:04,T001,SENSOR 6,1669,1372,fft_4000,1.25,Carland Cross RP,0.108348586,0.096309856,0.072232395,0.42135563,0.41533625,0.2829102,0.09029049,0.06621303,0.06621303
130,2016-01-15 22:49:04,T001,SENSOR 6,1669,1372,fft_100,0.125,Carland Cross RP,0.072232395,0.06621303,0.072232395,1.3543572,0.9811567,0.87882745,0.06621303,0.048154928,0.072232395
131,2016-01-15 22:49:04,T001,SENSOR 6,1669,1372,fft_400,0.5,Carland Cross RP,0.084271125,0.06621303,0.072232395,0.48154926,0.33708447,0.38523942,0.06621303,0.072232395,0.060193658
132,2016-01-17 16:16:05,T001,SENSOR 6,1675,1446,fft_4000,1.25,Carland Cross RP,0.09029049,0.096309856,0.072232395,0.41533625,0.3370845,0.31300706,0.096309856,0.06621303,0.072232395
133,2016-01-17 16:16:05,T001,SENSOR 6,1675,1446,fft_100,0.125,Carland Cross RP,0.102329224,0.072232395,0.072232395,1.6553257,1.3784349,1.4867834,0.09029049,0.072232395,0.060193658
134,2016-01-17 16:16:05,T001,SENSOR 6,1675,1446,fft_400,0.5,Carland Cross RP,0.09029049,0.060193658,0.084271125,0.5236848,0.4514525,0.3009683,0.09029049,0.084271125,0.06621303
135,2016-01-19 20:44:01,T001,SENSOR 6,1684,1366,fft_4000,1.25,Carland Cross RP,0.102329224,0.108348586,0.072232395,0.42135563,0.34310386,0.28892958,0.09029049,0.06621303,0.072232395
136,2016-01-19 20:44:01,T001,SENSOR 6,1684,1366,fft_100,0.125,Carland Cross RP,0.072232395,0.06621303,0.048154928,1.2761056,1.1436795,0.88484675,0.06621303,0.060193658,0.048154928
137,2016-01-19 20:44:01,T001,SENSOR 6,1684,1366,fft_400,0.5,Carland Cross RP,0.108348586,0.07825176,0.06621303,0.6019366,0.39727813,0.3370845,0.096309856,0.084271125,0.060193658
138,2016-01-19 20:57:03,T001,SENSOR 6,1684,1473,fft_4000,1.25,Carland Cross RP,0.09029049,0.096309856,0.072232395,0.42135563,0.3491232,0.2648521,0.072232395,0.072232395,0.06621303
139,2016-01-19 20:57:03,T001,SENSOR 6,1684,1473,fft_100,0.125,Carland Cross RP,0.084271125,0.072232395,0.072232395,1.661345,1.2941637,1.1557183,0.09029049,0.048154928,0.060193658
140,2016-01-19 20:57:03,T001,SENSOR 6,1684,1473,fft_400,0.5,Carland Cross RP,0.084271125,0.060193658,0.06621303,0.5477623,0.3551426,0.34310386,0.06621303,0.072232395,0.036116198
141,2016-01-19 21:51:00,T001,SENSOR 6,1680,1381,fft_4000,1.25,Carland Cross RP,0.096309856,0.096309856,0.060193658,0.41533625,0.3551426,0.28892955,0.09029049,0.072232395,0.072232395
142,2016-01-19 21:51:00,T001,SENSOR 6,1680,1381,fft_100,0.125,Carland Cross RP,0.072232395,0.06621303,0.084271125,1.396493,1.23397,1.3423187,0.072232395,0.060193658,0.060193658
143,2016-01-19 21:51:00,T001,SENSOR 6,1680,1381,fft_400,0.5,Carland Cross RP,0.084271125,0.09029049,0.072232395,0.51164615,0.41533625,0.39125878,0.06621303,0.072232395,0.060193658
144,2016-01-19 22:43:03,T001,SENSOR 6,1684,1380,fft_4000,1.25,Carland Cross RP,0.096309856,0.09029049,0.072232395,0.41533625,0.34912324,0.3009683,0.09029049,0.072232395,0.084271125
145,2016-01-19 22:43:03,T001,SENSOR 6,1684,1380,fft_100,0.125,Carland Cross RP,0.084271125,0.06621303,0.060193658,1.4867833,1.3242605,1.0654278,0.084271125,0.072232395,0.072232395
146,2016-01-19 22:43:03,T001,SENSOR 6,1684,1380,fft_400,0.5,Carland Cross RP,0.072232395,0.06621303,0.054174293,0.5236848,0.5297042,0.31300706,0.084271125,0.054174293,0.06621303
147,2016-01-20 09:41:03,T001,SENSOR 6,1682,1444,fft_4000,1.25,Carland Cross RP,0.096309856,0.09029049,0.072232395,0.37922007,0.3370845,0.28892955,0.096309856,0.06621303,0.072232395
148,2016-01-20 09:41:03,T001,SENSOR 6,1682,1444,fft_100,0.125,Carland Cross RP,0.084271125,0.09029049,0.060193658,1.2941637,1.3423187,1.1557182,0.06621303,0.06621303,0.048154928
149,2016-01-20 09:41:03,T001,SENSOR 6,1682,1444,fft_400,0.5,Carland Cross RP,0.07825176,0.06621303,0.06621303,0.49358803,0.42135566,0.37320068,0.072232395,0.06621303,0.07825176
150,2016-01-20 14:58:01,T001,SENSOR 6,1680,1639,fft_4000,1.25,Carland Cross RP,0.096309856,0.09029049,0.072232395,0.42737502,0.38523942,0.31300703,0.09029049,0.072232395,0.072232395
151,2016-01-20 14:58:01,T001,SENSOR 6,1680,1639,fft_100,0.125,Carland Cross RP,0.23475528,0.18058097,0.16252288,4.815493,3.2444382,3.3828835,0.19863908,0.18660034,0.09029049
152,2016-01-20 14:58:01,T001,SENSOR 6,1680,1639,fft_400,0.5,Carland Cross RP,0.14446479,0.072232395,0.108348586,0.8306725,0.46951059,0.5718398,0.15048414,0.102329224,0.072232395
153,2016-01-20 15:40:00,T001,SENSOR 6,1684,1397,fft_4000,1.25,Carland Cross RP,0.096309856,0.09029049,0.072232395,0.4093169,0.3912588,0.3370845,0.084271125,0.072232395,0.09029049
154,2016-01-20 15:40:00,T001,SENSOR 6,1684,1397,fft_100,0.125,Carland Cross RP,0.084271125,0.06621303,0.060193658,1.3904736,1.1557183,0.9691179,0.072232395,0.06621303,0.048154928
155,2016-01-20 15:40:00,T001,SENSOR 6,1684,1397,fft_400,0.5,Carland Cross RP,0.06621303,0.06621303,0.07825176,0.45145243,0.3732007,0.36116195,0.06621303,0.07825176,0.06621303
156,2016-01-20 16:02:05,T001,SENSOR 6,1684,1359,fft_4000,1.25,Carland Cross RP,0.09029049,0.102329224,0.084271125,0.4093169,0.36718133,0.32504576,0.09029049,0.06621303,0.06621303
157,2016-01-20 16:02:05,T001,SENSOR 6,1684,1359,fft_100,0.125,Carland Cross RP,0.096309856,0.084271125,0.114367954,1.5469772,1.3483379,1.5349383,0.084271125,0.072232395,0.084271125
158,2016-01-20 16:02:05,T001,SENSOR 6,1684,1359,fft_400,0.5,Carland Cross RP,0.07825176,0.06621303,0.07825176,0.53572357,0.39727813,0.43339434,0.060193658,0.07825176,0.054174293
159,2016-01-20 16:40:04,T001,SENSOR 6,1688,1502,fft_4000,1.25,Carland Cross RP,0.096309856,0.072232395,0.072232395,0.45145243,0.35514262,0.33106512,0.09029049,0.072232395,0.084271125
160,2016-01-20 16:40:04,T001,SENSOR 6,1688,1502,fft_100,0.125,Carland Cross RP,0.084271125,0.09029049,0.060193658,1.8539648,1.8238679,1.2881444,0.096309856,0.060193658,0.048154928
161,2016-01-20 16:40:04,T001,SENSOR 6,1688,1502,fft_400,0.5,Carland Cross RP,0.114367954,0.07825176,0.06621303,0.69824654,0.31300706,0.4634912,0.06621303,0.072232395,0.06621303
162,2016-01-20 23:40:02,T001,SENSOR 6,1681,1508,fft_4000,1.25,Carland Cross RP,0.09029049,0.102329224,0.072232395,0.37320068,0.32504576,0.3009683,0.09029049,0.06621303,0.072232395
163,2016-01-20 23:40:02,T001,SENSOR 6,1681,1508,fft_100,0.125,Carland Cross RP,0.096309856,0.096309856,0.06621303,1.5891125,1.4265897,1.5228996,0.096309856,0.06621303,0.048154928
164,2016-01-20 23:40:02,T001,SENSOR 6,1681,1508,fft_400,0.5,Carland Cross RP,0.072232395,0.084271125,0.06621303,0.40329754,0.4634912,0.3009683,0.09029049,0.060193658,0.060193658
165,2016-01-21 03:27:02,T001,SENSOR 6,1686,1498,fft_4000,1.25,Carland Cross RP,0.102329224,0.072232395,0.06621303,0.4032975,0.30698767,0.2829102,0.09029049,0.06621303,0.072232395
166,2016-01-21 03:27:02,T001,SENSOR 6,1686,1498,fft_100,0.125,Carland Cross RP,0.072232395,0.084271125,0.072232395,1.3543574,1.2520282,1.3543572,0.09029049,0.048154928,0.060193658
167,2016-01-21 03:27:02,T001,SENSOR 6,1686,1498,fft_400,0.5,Carland Cross RP,0.07825176,0.07825176,0.060193658,0.49960744,0.35514262,0.25281337,0.06621303,0.06621303,0.06621303
168,2016-01-21 04:26:00,T001,SENSOR 6,1678,1425,fft_4000,1.25,Carland Cross RP,0.09029049,0.084271125,0.072232395,0.41533625,0.34912324,0.31300703,0.09029049,0.072232395,0.072232395
169,2016-01-21 04:26:00,T001,SENSOR 6,1678,1425,fft_100,0.125,Carland Cross RP,0.084271125,0.06621303,0.048154928,1.4566865,1.2821249,1.0353309,0.084271125,0.084271125,0.048154928
170,2016-01-21 04:26:00,T001,SENSOR 6,1678,1425,fft_400,0.5,Carland Cross RP,0.108348586,0.102329224,0.072232395,0.68018836,0.45145243,0.33106512,0.06621303,0.072232395,0.07825176
171,2016-01-14 17:20:04,T001,SENSOR 7,1672,1645,fft_4000,1.25,Carland Cross RP,0.1261003,0.09607642,0.072057314,0.43834865,0.36028656,0.3242579,0.09007165,0.06605254,0.09607642
172,2016-01-14 17:20:04,T001,SENSOR 7,1672,1645,fft_100,0.125,Carland Cross RP,0.072057314,0.036028657,0.036028657,1.1228932,0.45035824,0.3242579,0.04803821,0.030023882,0.072057314
173,2016-01-14 17:20:04,T001,SENSOR 7,1672,1645,fft_400,0.5,Carland Cross RP,0.06605254,0.078062095,0.04803821,0.44435346,0.36629134,0.26421016,0.09607642,0.04803821,0.060047764
174,2016-01-14 18:29:01,T001,SENSOR 7,1676,1476,fft_4000,1.25,Carland Cross RP,0.12009553,0.08406687,0.072057314,0.40832478,0.36629134,0.30023882,0.09007165,0.072057314,0.08406687
175,2016-01-14 18:29:01,T001,SENSOR 7,1676,1476,fft_100,0.125,Carland Cross RP,0.04803821,0.04803821,0.04803821,0.69054925,0.56444895,0.33026272,0.04803821,0.04803821,0.036028657
176,2016-01-14 18:29:01,T001,SENSOR 7,1676,1476,fft_400,0.5,Carland Cross RP,0.06605254,0.08406687,0.04803821,0.37229615,0.24619582,0.17413852,0.06605254,0.030023882,0.054042988
177,2016-01-14 18:38:03,T001,SENSOR 7,1690,1462,fft_4000,1.25,Carland Cross RP,0.108085975,0.08406687,0.072057314,0.4323439,0.37229612,0.27621973,0.09007165,0.072057314,0.1801433
178,2016-01-14 18:38:03,T001,SENSOR 7,1690,1462,fft_100,0.125,Carland Cross RP,0.04803821,0.036028657,0.036028657,0.64251107,0.3062436,0.33626747,0.04803821,0.036028657,0.012009553
179,2016-01-14 18:38:03,T001,SENSOR 7,1690,1462,fft_400,0.5,Carland Cross RP,0.072057314,0.078062095,0.06605254,0.46236777,0.35428175,0.16212896,0.054042988,0.036028657,0.09007165
180,2016-01-15 17:50:05,T001,SENSOR 7,1673,1450,fft_4000,1.25,Carland Cross RP,0.13210508,0.08406687,0.060047764,0.40832478,0.348277,0.26421016,0.072057314,0.060047764,0.108085975
181,2016-01-15 17:50:05,T001,SENSOR 7,1673,1450,fft_100,0.125,Carland Cross RP,0.04803821,0.036028657,0.04803821,0.8887069,0.43234387,0.43834865,0.04803821,0.030023882,0.072057314
182,2016-01-15 17:50:05,T001,SENSOR 7,1673,1450,fft_400,0.5,Carland Cross RP,0.09007165,0.078062095,0.060047764,0.3722961,0.2281815,0.20416239,0.054042988,0.054042988,0.12009553
183,2016-01-15 18:16:02,T001,SENSOR 7,1672,1577,fft_4000,1.25,Carland Cross RP,0.12009553,0.102081195,0.060047764,0.46236777,0.36629134,0.28822926,0.072057314,0.06605254,0.13210508
184,2016-01-15 18:16:02,T001,SENSOR 7,1672,1577,fft_100,0.125,Carland Cross RP,0.09007165,0.04803821,0.036028657,0.7445923,0.41432956,0.27021492,0.060047764,0.030023882,0.06605254
185,2016-01-15 18:16:02,T001,SENSOR 7,1672,1577,fft_400,0.5,Carland Cross RP,0.06605254,0.09607642,0.04803821,0.34227225,0.36028656,0.23418628,0.04803821,0.04803821,0.04803821
186,2016-01-15 22:49:04,T001,SENSOR 7,1669,1372,fft_4000,1.25,Carland Cross RP,0.13210508,0.09007165,0.072057314,0.4503582,0.36629134,0.31224838,0.072057314,0.06605254,0.20416239
187,2016-01-15 22:49:04,T001,SENSOR 7,1669,1372,fft_100,0.125,Carland Cross RP,0.06605254,0.036028657,0.04803821,1.074855,0.46837255,0.3843057,0.04803821,0.04803821,0.102081195
188,2016-01-15 22:49:04,T001,SENSOR 7,1669,1372,fft_400,0.5,Carland Cross RP,0.06605254,0.12009553,0.04803821,0.36028656,0.3242579,0.2041624,0.060047764,0.04803821,0.09607642
189,2016-01-17 16:16:05,T001,SENSOR 7,1675,1446,fft_4000,1.25,Carland Cross RP,0.12009553,0.09607642,0.072057314,0.39031047,0.36028656,0.2762197,0.072057314,0.072057314,0.20416239
190,2016-01-17 16:16:05,T001,SENSOR 7,1675,1446,fft_100,0.125,Carland Cross RP,0.06605254,0.08406687,0.04803821,0.6845445,0.31825316,0.31825316,0.04803821,0.04803821,0.08406687
191,2016-01-17 16:16:05,T001,SENSOR 7,1675,1446,fft_400,0.5,Carland Cross RP,0.060047764,0.078062095,0.036028657,0.37830088,0.20416242,0.1801433,0.078062095,0.036028657,0.078062095
192,2016-01-19 20:44:01,T001,SENSOR 7,1684,1366,fft_4000,1.25,Carland Cross RP,0.108085975,0.108085975,0.072057314,0.37830094,0.34227225,0.30023882,0.09607642,0.072057314,0.1801433
193,2016-01-19 20:44:01,T001,SENSOR 7,1684,1366,fft_100,0.125,Carland Cross RP,0.060047764,0.04803821,0.04803821,0.8466735,0.49839646,0.49839646,0.072057314,0.04803821,0.030023882
194,2016-01-19 20:44:01,T001,SENSOR 7,1684,1366,fft_400,0.5,Carland Cross RP,0.060047764,0.078062095,0.06605254,0.4443535,0.42033434,0.23418628,0.078062095,0.036028657,0.09007165
195,2016-01-19 20:57:03,T001,SENSOR 7,1684,1473,fft_4000,1.25,Carland Cross RP,0.13210508,0.08406687,0.072057314,0.42633912,0.35428178,0.28822926,0.072057314,0.072057314,0.13210508
196,2016-01-19 20:57:03,T001,SENSOR 7,1684,1473,fft_100,0.125,Carland Cross RP,0.06605254,0.04803821,0.04803821,0.7025589,0.5404299,0.54643464,0.04803821,0.036028657,0.030023882
197,2016-01-19 20:57:03,T001,SENSOR 7,1684,1473,fft_400,0.5,Carland Cross RP,0.060047764,0.06605254,0.054042988,0.32425788,0.30023882,0.32425794,0.078062095,0.04803821,0.060047764
198,2016-01-19 21:51:00,T001,SENSOR 7,1680,1381,fft_4000,1.25,Carland Cross RP,0.13210508,0.09607642,0.072057314,0.44435346,0.31825316,0.30023882,0.09007165,0.072057314,0.108085975
199,2016-01-19 21:51:00,T001,SENSOR 7,1680,1381,fft_100,0.125,Carland Cross RP,0.04803821,0.04803821,0.04803821,0.9607642,0.54042983,0.40232003,0.04803821,0.04803821,0.030023882
200,2016-01-19 21:51:00,T001,SENSOR 7,1680,1381,fft_400,0.5,Carland Cross RP,0.060047764,0.06605254,0.036028657,0.30023882,0.22217675,0.19215284,0.054042988,0.036028657,0.04803821
201,2016-01-19 22:43:03,T001,SENSOR 7,1684,1380,fft_4000,1.25,Carland Cross RP,0.12009553,0.12009553,0.072057314,0.42033434,0.37229612,0.31224835,0.09007165,0.06605254,0.19215284
202,2016-01-19 22:43:03,T001,SENSOR 7,1684,1380,fft_100,0.125,Carland Cross RP,0.04803821,0.036028657,0.036028657,0.8286591,0.31224835,0.4863869,0.04803821,0.04803821,0.072057314
203,2016-01-19 22:43:03,T001,SENSOR 7,1684,1380,fft_400,0.5,Carland Cross RP,0.060047764,0.08406687,0.060047764,0.34827703,0.21016717,0.21617195,0.06605254,0.04803821,0.09607642
204,2016-01-20 09:41:03,T001,SENSOR 7,1682,1444,fft_4000,1.25,Carland Cross RP,0.09607642,0.108085975,0.06605254,0.43834868,0.3302627,0.28222448,0.08406687,0.072057314,0.13210508
205,2016-01-20 09:41:03,T001,SENSOR 7,1682,1444,fft_100,0.125,Carland Cross RP,0.06605254,0.04803821,0.036028657,0.87669736,0.44435343,0.39031047,0.036028657,0.036028657,0.04803821
206,2016-01-20 09:41:03,T001,SENSOR 7,1682,1444,fft_400,0.5,Carland Cross RP,0.054042988,0.11409075,0.04803821,0.35428178,0.38430566,0.22818151,0.072057314,0.036028657,0.060047764
207,2016-01-20 14:58:01,T001,SENSOR 7,1680,1639,fft_4000,1.25,Carland Cross RP,0.11409075,0.108085975,0.06605254,0.40232,0.28222448,0.26421016,0.08406687,0.072057314,0.108085975
208,2016-01-20 14:58:01,T001,SENSOR 7,1680,1639,fft_100,0.125,Carland Cross RP,0.04803821,0.030023882,0.024019105,0.5404299,0.2522006,0.13210507,0.036028657,0.030023882,0.030023882
209,2016-01-20 14:58:01,T001,SENSOR 7,1680,1639,fft_400,0.5,Carland Cross RP,0.072057314,0.054042988,0.036028657,0.40232,0.17413852,0.17413852,0.060047764,0.036028657,0.06605254
210,2016-01-20 15:40:00,T001,SENSOR 7,1684,1397,fft_4000,1.25,Carland Cross RP,0.09607642,0.072057314,0.072057314,0.42033434,0.3362675,0.3302627,0.08406687,0.072057314,0.12009553
211,2016-01-20 15:40:00,T001,SENSOR 7,1684,1397,fft_100,0.125,Carland Cross RP,0.04803821,0.04803821,0.030023882,0.7205732,0.31825316,0.2281815,0.04803821,0.036028657,0.024019105
212,2016-01-20 15:40:00,T001,SENSOR 7,1684,1397,fft_400,0.5,Carland Cross RP,0.060047764,0.06605254,0.054042988,0.3062436,0.31224838,0.18614806,0.036028657,0.036028657,0.060047764
213,2016-01-20 16:02:05,T001,SENSOR 7,1684,1359,fft_4000,1.25,Carland Cross RP,0.13210508,0.09007165,0.072057314,0.42633912,0.3542818,0.31224838,0.09007165,0.072057314,0.08406687
214,2016-01-20 16:02:05,T001,SENSOR 7,1684,1359,fft_100,0.125,Carland Cross RP,0.072057314,0.060047764,0.036028657,0.82265437,0.456363,0.3843057,0.036028657,0.04803821,0.024019105
215,2016-01-20 16:02:05,T001,SENSOR 7,1684,1359,fft_400,0.5,Carland Cross RP,0.060047764,0.054042988,0.04803821,0.39631522,0.1801433,0.14411463,0.054042988,0.04803821,0.06605254
216,2016-01-20 16:40:04,T001,SENSOR 7,1688,1502,fft_4000,1.25,Carland Cross RP,0.1261003,0.108085975,0.060047764,0.3602866,0.34827703,0.2882293,0.09007165,0.072057314,0.18614806
217,2016-01-20 16:40:04,T001,SENSOR 7,1688,1502,fft_100,0.125,Carland Cross RP,0.060047764,0.04803821,0.036028657,0.81064487,0.37229615,0.37229612,0.04803821,0.036028657,0.012009553
218,2016-01-20 16:40:04,T001,SENSOR 7,1688,1502,fft_400,0.5,Carland Cross RP,0.036028657,0.054042988,0.04803821,0.27021492,0.36629137,0.16813374,0.04803821,0.054042988,0.078062095
219,2016-01-20 23:40:02,T001,SENSOR 7,1681,1508,fft_4000,1.25,Carland Cross RP,0.102081195,0.09607642,0.06605254,0.42633912,0.36629134,0.2822245,0.072057314,0.06605254,0.108085975
220,2016-01-20 23:40:02,T001,SENSOR 7,1681,1508,fft_100,0.125,Carland Cross RP,0.09007165,0.04803821,0.04803821,0.88870686,0.42033434,0.33626747,0.04803821,0.036028657,0.030023882
221,2016-01-20 23:40:02,T001,SENSOR 7,1681,1508,fft_400,0.5,Carland Cross RP,0.060047764,0.06605254,0.04803821,0.3242579,0.31224835,0.2041624,0.06605254,0.04803821,0.09607642
222,2016-01-21 03:27:02,T001,SENSOR 7,1686,1498,fft_4000,1.25,Carland Cross RP,0.09607642,0.09607642,0.072057314,0.42633912,0.3843057,0.3242579,0.08406687,0.072057314,0.18614806
223,2016-01-21 03:27:02,T001,SENSOR 7,1686,1498,fft_100,0.125,Carland Cross RP,0.04803821,0.04803821,0.04803821,0.8106448,0.5404299,0.4323439,0.04803821,0.04803821,0.072057314
224,2016-01-21 03:27:02,T001,SENSOR 7,1686,1498,fft_400,0.5,Carland Cross RP,0.09007165,0.078062095,0.024019105,0.39031047,0.17413853,0.16813374,0.036028657,0.036028657,0.078062095
225,2016-01-21 04:26:00,T001,SENSOR 7,1678,1425,fft_4000,1.25,Carland Cross RP,0.108085975,0.08406687,0.072057314,0.42633915,0.34227225,0.26421016,0.072057314,0.072057314,0.18614806
226,2016-01-21 04:26:00,T001,SENSOR 7,1678,1425,fft_100,0.125,Carland Cross RP,0.06605254,0.04803821,0.036028657,0.8706926,0.4863869,0.30023882,0.060047764,0.030023882,0.024019105
227,2016-01-21 04:26:00,T001,SENSOR 7,1678,1425,fft_400,0.5,Carland Cross RP,0.054042988,0.072057314,0.036028657,0.31825316,0.22217675,0.06004776,0.060047764,0.04803821,0.060047764
228,2016-01-14 17:20:04,T001,SENSOR 8,1672,1645,fft_4000,1.25,Carland Cross RP,0.08972987,0.17945974,0.07178389,0.4127574,0.37686545,0.31106353,0.08374788,0.07178389,0.28713557
229,2016-01-14 17:20:04,T001,SENSOR 8,1672,1645,fft_100,0.125,Carland Cross RP,0.04785593,0.10169385,0.04785593,0.56828916,0.38284743,0.22731566,0.04785593,0.04785593,0.04785593
230,2016-01-14 17:20:04,T001,SENSOR 8,1672,1645,fft_400,0.5,Carland Cross RP,0.07776588,0.08972987,0.05981991,0.45463133,0.4486493,0.3349915,0.08972987,0.05981991,0.17945974
231,2016-01-14 18:29:01,T001,SENSOR 8,1676,1476,fft_4000,1.25,Carland Cross RP,0.08972987,0.12562181,0.05981991,0.39481145,0.40677536,0.2751716,0.08972987,0.07178389,0.35293746
232,2016-01-14 18:29:01,T001,SENSOR 8,1676,1476,fft_100,0.125,Carland Cross RP,0.04785593,0.08972987,0.04785593,0.658019,0.3409735,0.23927964,0.04785593,0.011963982,0.035891946
233,2016-01-14 18:29:01,T001,SENSOR 8,1676,1476,fft_400,0.5,Carland Cross RP,0.08374788,0.08374788,0.0658019,0.5563252,0.3349915,0.2691896,0.0658019,0.0658019,0.1316038
234,2016-01-14 18:38:03,T001,SENSOR 8,1690,1462,fft_4000,1.25,Carland Cross RP,0.10169385,0.17945974,0.05981991,0.4307034,0.43070337,0.25124362,0.08374788,0.07178389,0.5084692
235,2016-01-14 18:38:03,T001,SENSOR 8,1690,1462,fft_100,0.125,Carland Cross RP,0.05981991,0.0658019,0.029909955,0.658019,0.37686545,0.17347774,0.035891946,0.023927964,0.011963982
236,2016-01-14 18:38:03,T001,SENSOR 8,1690,1462,fft_400,0.5,Carland Cross RP,0.10169385,0.07178389,0.0658019,0.5802531,0.40079337,0.29311758,0.07776588,0.0658019,0.16749576
237,2016-01-15 17:50:05,T001,SENSOR 8,1673,1450,fft_4000,1.25,Carland Cross RP,0.10169385,0.16749576,0.07178389,0.4067754,0.39481145,0.28713557,0.08972987,0.07178389,0.18544172
238,2016-01-15 17:50:05,T001,SENSOR 8,1673,1450,fft_100,0.125,Carland Cross RP,0.04785593,0.107675835,0.029909955,0.634091,0.3290095,0.17945974,0.04785593,0.029909955,0.035891946
239,2016-01-15 17:50:05,T001,SENSOR 8,1673,1450,fft_400,0.5,Carland Cross RP,0.07776588,0.08972987,0.07776588,0.5503432,0.38284743,0.29311755,0.05981991,0.08374788,0.14356779
240,2016-01-15 18:16:02,T001,SENSOR 8,1672,1577,fft_4000,1.25,Carland Cross RP,0.09571186,0.14954978,0.07178389,0.4187394,0.48454127,0.3409735,0.08972987,0.07178389,0.19142371
241,2016-01-15 18:16:02,T001,SENSOR 8,1672,1577,fft_100,0.125,Carland Cross RP,0.035891946,0.10169385,0.029909955,0.45463133,0.3409735,0.16151378,0.029909955,0.04785593,0.029909955
242,2016-01-15 18:16:02,T001,SENSOR 8,1672,1577,fft_400,0.5,Carland Cross RP,0.11963982,0.13758579,0.0658019,0.62810904,0.66998297,0.37088344,0.09571186,0.08374788,0.1316038
243,2016-01-15 22:49:04,T001,SENSOR 8,1669,1372,fft_4000,1.25,Carland Cross RP,0.09571186,0.14356779,0.07178389,0.43070334,0.43070334,0.31106353,0.08374788,0.07178389,0.29909956
244,2016-01-15 22:49:04,T001,SENSOR 8,1669,1372,fft_100,0.125,Carland Cross RP,0.04785593,0.11365783,0.029909955,0.5383792,0.4725773,0.12562181,0.035891946,0.04785593,0.035891946
245,2016-01-15 22:49:04,T001,SENSOR 8,1669,1372,fft_400,0.5,Carland Cross RP,0.07776588,0.1316038,0.0658019,0.5144512,0.4965053,0.38284746,0.08972987,0.07178389,0.16151376
246,2016-01-17 16:16:05,T001,SENSOR 8,1675,1446,fft_4000,1.25,Carland Cross RP,0.107675835,0.16749576,0.05981991,0.43668535,0.48454127,0.2632076,0.08972987,0.07178389,0.2572256
247,2016-01-17 16:16:05,T001,SENSOR 8,1675,1446,fft_100,0.125,Carland Cross RP,0.04785593,0.09571186,0.029909955,0.40677541,0.38284743,0.0658019,0.035891946,0.035891946,0.029909955
248,2016-01-17 16:16:05,T001,SENSOR 8,1675,1446,fft_400,0.5,Carland Cross RP,0.09571186,0.0658019,0.04785593,0.55034316,0.40079337,0.2811536,0.08374788,0.0658019,0.08374788
249,2016-01-19 20:44:01,T001,SENSOR 8,1684,1366,fft_4000,1.25,Carland Cross RP,0.09571186,0.2033877,0.07178389,0.41275737,0.35293746,0.31704554,0.07178389,0.0658019,0.3888294
250,2016-01-19 20:44:01,T001,SENSOR 8,1684,1366,fft_100,0.125,Carland Cross RP,0.04785593,0.10169385,0.029909955,0.47257727,0.3349915,0.18544172,0.029909955,0.029909955,0.011963982
251,2016-01-19 20:44:01,T001,SENSOR 8,1684,1366,fft_400,0.5,Carland Cross RP,0.07776588,0.08972987,0.05981991,0.4007934,0.5084692,0.31106353,0.09571186,0.0658019,0.07776588
252,2016-01-19 20:57:03,T001,SENSOR 8,1684,1473,fft_4000,1.25,Carland Cross RP,0.08972987,0.16749576,0.07178389,0.40677541,0.41873938,0.28713554,0.07178389,0.0658019,0.37686545
253,2016-01-19 20:57:03,T001,SENSOR 8,1684,1473,fft_100,0.125,Carland Cross RP,0.04785593,0.107675835,0.011963982,0.5264152,0.43668532,0.04785593,0.035891946,0.029909955,0.011963982
254,2016-01-19 20:57:03,T001,SENSOR 8,1684,1473,fft_400,0.5,Carland Cross RP,0.11963982,0.0658019,0.07178389,0.5144512,0.37686542,0.3888294,0.08374788,0.05981991,0.11365783
255,2016-01-19 21:51:00,T001,SENSOR 8,1680,1381,fft_4000,1.25,Carland Cross RP,0.08972987,0.14356779,0.05981991,0.36490145,0.45463133,0.27517158,0.07178389,0.07178389,0.37686545
